BEGIN_INTERVAL_TIME	SQL_ID	ELA
17/12/2020 7:00:53.109	ff30u4fk8c21j	0.0993
17/12/2020 7:00:53.109	2yr5hb3u7uvmq	0.0171
17/12/2020 7:00:53.109	6z3kuj36bp4ar	0.0271
17/12/2020 7:00:53.109	7z8gg67dct4qm	0.0223
17/12/2020 7:00:53.109	bvwh0hhh1zs0v	0.2834
17/12/2020 7:00:53.109	6wtyykw1wgqtk	0.0252
17/12/2020 7:00:53.109	715u9uvvg8t68	0.0321
17/12/2020 7:00:53.109	6a3wnb306c231	1.2518
17/12/2020 7:00:53.109	bb46rzh6jfqxa	36.8189
17/12/2020 7:00:53.109	3fcqb9n61pfmd	0.0431
17/12/2020 7:00:53.109	6myqxdya1ty1b	0
17/12/2020 7:00:53.109	6myqxdya1ty1b	0.5458
17/12/2020 7:00:53.109	93vm0uffzwbd8	0.1769
17/12/2020 7:00:53.109	dfzdvf1dy8bfv	0.0331
17/12/2020 7:00:53.109	f09aat3d8wbgd	0.088
17/12/2020 7:00:53.109	d7mpvb1nr0bmb	0.5138
17/12/2020 7:00:53.109	dvpfc386d6dmm	0.0223
17/12/2020 7:00:53.109	bun2r66pzzs7z	0.0988
17/12/2020 7:00:53.109	74anujtt8zw4h	0.0838
17/12/2020 7:00:53.109	74anujtt8zw4h	0.0585
17/12/2020 7:00:53.109	3b3x67zc9ggk0	0.0245
17/12/2020 7:00:53.109	4bb7a6t6bxyu5	0.0396
17/12/2020 7:00:53.109	d0w5h2z4hgax8	0.016
17/12/2020 7:00:53.109	7fnuws2qt4byy	0.0353
17/12/2020 7:00:53.109	66qsdsv1cwc0z	0.378
17/12/2020 7:00:53.109	9src687gbsc2t	0.1227
17/12/2020 7:00:53.109	19tabh676sc4h	0.0755
17/12/2020 7:00:53.109	bzk3zsqwjp2tx	0.0497
17/12/2020 7:00:53.109	2vakzs66ykfy7	0.0378
17/12/2020 7:00:53.109	5t39cam4481ns	0.0513
17/12/2020 7:00:53.109	b1dq9yrp18wrg	0.0186
17/12/2020 7:00:53.109	aqhbzqrs8x30t	0.0499
17/12/2020 7:00:53.109	5hm1ufwgna881	0.098
17/12/2020 7:00:53.109	8pqmzcqa7cu1y	0.0237
17/12/2020 7:00:53.109	8pqmzcqa7cu1y	0
17/12/2020 7:00:53.109	0c5wd43ctr2d5	28.3652
17/12/2020 7:00:53.109	7jg8tz3nmzcug	0.0182
17/12/2020 7:00:53.109	g6m1xnswnu96k	0.0401
17/12/2020 7:00:53.109	5j9850gt081r0	0.0773
17/12/2020 7:00:53.109	8styxvmrafg40	0.0653
17/12/2020 7:00:53.109	d376g7b9pphkt	0.1444
17/12/2020 7:00:53.109	3jcjtrsqp3cwn	0.0439
17/12/2020 7:00:53.109	57jnu8vcwfbkz	0.1041
17/12/2020 7:00:53.109	0facjs8vdmdwd	0.0743
17/12/2020 7:00:53.109	1vwgw8sv98q8y	0.0509
17/12/2020 7:00:53.109	6kvc5haumzw1h	0.0504
17/12/2020 7:00:53.109	c8h20n1d0k95m	0.0475
17/12/2020 7:00:53.109	d9kzg6t4w2zz2	0.0176
17/12/2020 7:00:53.109	51zjw9q0n6p27	0.0189
17/12/2020 7:00:53.109	3djstut85ypax	0.0111
17/12/2020 7:00:53.109	16wcx2m1qypqp	0.0297
17/12/2020 7:00:53.109	7tjz9tan1b8dd	0.0279
17/12/2020 7:00:53.109	3pgwxcuv6yps3	60.411
17/12/2020 7:00:53.109	67qd9sy0wuq9y	0.0278
17/12/2020 7:00:53.109	2s1cthqrcyqm5	0.0155
17/12/2020 7:00:53.109	bsax1x79zfr4g	0.0237
17/12/2020 7:00:53.109	7s655tbnp6rm5	0.0672
17/12/2020 7:00:53.109	03yvufwzrahkp	0.0983
17/12/2020 7:00:53.109	42fjjvhnqmzrv	0.0295
17/12/2020 7:00:53.109	8wv5xgqyhn56c	0.3111
17/12/2020 7:00:53.109	7unv57rj0vgdb	0.0899
17/12/2020 7:00:53.109	btkpv7ckyxafy	0.1752
17/12/2020 7:00:53.109	gjnacd0dkna55	0.053
17/12/2020 7:00:53.109	87gaftwrm2h68	0.057
17/12/2020 7:00:53.109	6990bz7qa3qzm	0.043
17/12/2020 7:00:53.109	f5dqupu2hknzu	0.946
17/12/2020 7:00:53.109	7w4qjf3uapfz4	0.0549
17/12/2020 7:00:53.109	74h00xj1j0aav	0.1733
17/12/2020 7:00:53.109	gbbhmzdxrnacf	0.0259
17/12/2020 7:00:53.109	fwgy8pav626pz	1586.7829
17/12/2020 7:00:53.109	c5sqc4nsw9q5j	0.0281
17/12/2020 7:00:53.109	6akp78jjj3f3j	0.0396
17/12/2020 7:00:53.109	g60p01158tsnj	0.0363
17/12/2020 7:00:53.109	d9fvqg0xndagj	0.1172
17/12/2020 7:00:53.109	11mabc0g29d8k	0.103
17/12/2020 7:00:53.109	d9x6fug6myzpk	0.1025
17/12/2020 7:00:53.109	4v5cxa2s50msw	0.1334
17/12/2020 7:00:53.109	gyn0tuvyw5j0u	0.8171
17/12/2020 7:00:53.109	0fr2dsjy9nazd	0.0133
17/12/2020 7:00:53.109	7wxra5mv44b31	0.2431
17/12/2020 7:00:53.109	fdkabc4au8b40	0.0229
17/12/2020 7:00:53.109	fbzqzh18v50sc	0.1491
17/12/2020 7:00:53.109	673vhw0ja10vt	0.0143
17/12/2020 7:00:53.109	aqqf8fuwxd12x	0.0776
17/12/2020 7:00:53.109	9k7ugcsxztbnt	2.7282
17/12/2020 7:00:53.109	ccd8db2wvxa47	0.0337
17/12/2020 7:00:53.109	4qnmkcccfaysf	0.0318
17/12/2020 7:00:53.109	gmxrjrqnbk77q	0.095
17/12/2020 7:00:53.109	83kds97vp9s4c	0.0253
17/12/2020 7:00:53.109	dcd8fttt59s79	0.0388
17/12/2020 7:00:53.109	89bfpb2kfasc6	0.023
17/12/2020 7:00:53.109	1jfgwh7x0p1xa	0.018
17/12/2020 7:00:53.109	dh739uf3fj224	0.1717
17/12/2020 7:00:53.109	1rm115h9j52a2	0.0296
17/12/2020 7:00:53.109	9rhrjkwsfm07d	0.0119
17/12/2020 7:00:53.109	1gfaj4z5hn1kf	0.0687
17/12/2020 7:00:53.109	d8x6p8jr330tm	0.0203
17/12/2020 7:00:53.109	grwydz59pu6mc	0.0218
17/12/2020 7:00:53.109	4rumhp0pmf6ng	0.0665
17/12/2020 7:00:53.109	a6dngx8tjubnd	0.0294
17/12/2020 7:00:53.109	49vvztzxcztb8	0.2466
17/12/2020 7:00:53.109	786vm3b7ar16k	0.0371
17/12/2020 7:00:53.109	3gyt88xsfkx0j	0.0175
17/12/2020 7:00:53.109	5hp38j0d4p909	0.0306
17/12/2020 7:00:53.109	00mtngsbd0n2n	0.0542
17/12/2020 7:00:53.109	cgygh3k21vvht	0
17/12/2020 7:00:53.109	cgygh3k21vvht	82.3224
17/12/2020 7:00:53.109	79vs8h39x2hq9	1721.9559
17/12/2020 7:00:53.109	baa70x6s4yhr4	0.0952
17/12/2020 7:00:53.109	1m3m1u6kqj974	0.0957
17/12/2020 7:00:53.109	5tw5nkhmgqhvt	0.0348
17/12/2020 7:00:53.109	g1npwx5ur2m59	0.0951
17/12/2020 7:00:53.109	abb8t7m6x6mb0	0.0145
17/12/2020 7:00:53.109	1yvf5ksw3ygh9	0.045
17/12/2020 7:00:53.109	1cp5k7y7d93uv	0.0317
17/12/2020 7:00:53.109	4464p4kpa93uy	0.0342
17/12/2020 7:00:53.109	37mw4zb4ymwrj	170.0555
17/12/2020 7:00:53.109	0cxa8c4b8qhhf	0.9041
17/12/2020 7:00:53.109	934sgrbhdjk0h	0.585
17/12/2020 7:00:53.109	5bm6r37w0mtnu	0.0463
17/12/2020 7:00:53.109	23jnzw8vd020m	0.0261
17/12/2020 7:00:53.109	8475xangqq2xs	0.0312
17/12/2020 7:00:53.109	711udpn8nva1z	0.0328
17/12/2020 7:00:53.109	fynpaf14mgyqd	0.0304
17/12/2020 7:00:53.109	bnbtwzmdwpc0z	0.1023
17/12/2020 7:00:53.109	94rn1rjay89ca	0.0389
17/12/2020 7:00:53.109	90kza3s1xn9dw	0.1075
17/12/2020 7:00:53.109	3rc7d4nwsnvnj	0.1884
17/12/2020 7:00:53.109	1k5c5twx2xr01	0.1921
17/12/2020 7:00:53.109	8tb4z7dkd09m2	0.0212
17/12/2020 7:00:53.109	dkx49jz22kthk	0.0357
17/12/2020 7:00:53.109	cqrubw5y9w9sn	1367.1688
17/12/2020 7:00:53.109	59yatvs589gvp	0.0243
17/12/2020 7:00:53.109	fvac5uq7u0rrm	0.6565
17/12/2020 7:00:53.109	acmvv4fhdc9zh	0.1004
17/12/2020 7:00:53.109	gtahxt8jana07	355.8955
17/12/2020 7:00:53.109	ffa60ugr2zyx8	117.2858
17/12/2020 7:00:53.109	fahznvpjvnysy	0.0339
17/12/2020 7:00:53.109	b80bc5j72r35m	0.0179
17/12/2020 7:00:53.109	cdbd4ay57819g	0.18
17/12/2020 7:00:53.109	0sfumtqdba0h8	0.2251
17/12/2020 7:00:53.109	9f3j1vh0134k2	0.1014
17/12/2020 7:00:53.109	31n85bjxkw1ag	0.057
17/12/2020 7:00:53.109	36000zgyxk68d	0.041
17/12/2020 7:00:53.109	8475xangqq2xs	0.0306
17/12/2020 7:00:53.109	6mjauts1v9gf8	0.2079
17/12/2020 7:00:53.109	f7dxx2q042na7	0
17/12/2020 7:00:53.109	f7dxx2q042na7	0.0791
17/12/2020 7:00:53.109	4dx0mk2v8vbr4	0.0217
17/12/2020 7:00:53.109	cnzmrx9mdrqxz	0.0353
17/12/2020 7:00:53.109	75au961wrbz4h	0.0326
17/12/2020 7:00:53.109	f9nf1ky167kw3	0.0947
17/12/2020 7:00:53.109	d9dx53b6v5bqf	0.0926
17/12/2020 7:00:53.109	586sgkj0s25aw	0.5113
17/12/2020 7:00:53.109	gvn7r67wg50gz	0.032
17/12/2020 7:00:53.109	f25msnm76w1fj	0.0332
17/12/2020 7:00:53.109	7dn8z8krgzvvy	0.0547
17/12/2020 7:00:53.109	90z07gbma6aqm	0.0177
17/12/2020 7:00:53.109	bb2378b442axu	0.0509
17/12/2020 7:00:53.109	dawxa1659qbc6	0.0143
17/12/2020 7:00:53.109	52ddfuvbtac60	0.0295
17/12/2020 7:00:53.109	94hfk35t6qcdg	1878.8522
17/12/2020 7:00:53.109	b2kvv3tyqucf7	0.0279
17/12/2020 7:00:53.109	8bqzxhh38ucqk	0.0289
17/12/2020 7:00:53.109	fynpaf14mgyqd	0.0302
17/12/2020 7:00:53.109	cmz0b53826d5k	0.0513
17/12/2020 7:00:53.109	8c5b8hsa02dw1	0.1092
17/12/2020 7:00:53.109	87q6jyvmj2ft7	0.0188
17/12/2020 7:00:53.109	2hqn0uqn2ypjr	0.0309
17/12/2020 7:00:53.109	3dbzmtf9ahvzt	0.1769
17/12/2020 7:00:53.109	czfhz06knc4hg	0.0397
17/12/2020 7:00:53.109	b5ssbqbc6tjfq	0.0361
17/12/2020 7:00:53.109	bszn54psu1d63	0.0425
17/12/2020 7:00:53.109	d9x6fug6myzpk	0.1006
17/12/2020 7:00:53.109	a6dngx8tjubnd	0.0296
17/12/2020 7:00:53.109	57jnu8vcwfbkz	0.1042
17/12/2020 7:00:53.109	6akp78jjj3f3j	0.039
17/12/2020 7:00:53.109	1vwgw8sv98q8y	0.0515
17/12/2020 7:00:53.109	1af7wv0mzydm8	0.1187
17/12/2020 7:00:53.109	0kt0ugxbz20uz	0.1469
17/12/2020 7:00:53.109	9hs6pmkt8nqha	0.02
17/12/2020 7:00:53.109	fkmdwyzjukf27	0.0289
17/12/2020 7:00:53.109	7am2yxfdurjh7	5.3379
17/12/2020 7:00:53.109	fsy7czc42y0yv	0.037
17/12/2020 7:00:53.109	c5x2bt5kqsqrw	0.0802
17/12/2020 7:00:53.109	1mpybb07tufny	0.0376
17/12/2020 7:00:53.109	5kg67g8dm2ndh	0.6715
17/12/2020 7:00:53.109	8styxvmrafg40	0.0649
17/12/2020 7:00:53.109	gyasw5rhfkugp	0.0826
17/12/2020 7:00:53.109	fy4kr9xscq19z	0.0385
17/12/2020 7:00:53.109	66cb8w0c56sqq	0.0201
17/12/2020 7:00:53.109	g6ax5u452xqqg	0.1355
17/12/2020 7:00:53.109	4ua3frnbzs8rg	0.0933
17/12/2020 7:00:53.109	7ucsz531qbhdd	0.0202
17/12/2020 7:00:53.109	4aknvxfa47hs7	0.033
17/12/2020 7:00:53.109	3sz3gkzb0qpvu	0.0237
17/12/2020 7:00:53.109	bmrrsf60dp618	0.0325
17/12/2020 7:00:53.109	bs5g2hhrt9s52	0.0902
17/12/2020 7:00:53.109	1c71zc4f33qvs	0.2968
17/12/2020 7:00:53.109	27gp9q5s3gym7	0.0294
17/12/2020 7:00:53.109	6jrk18h0bsx2u	0.0291
17/12/2020 7:00:53.109	57zasbb6ycx3x	0.1752
17/12/2020 7:00:53.109	7zqtrcs17k0w1	0.2158
17/12/2020 7:00:53.109	c2x5tqbygtwnb	0.0206
17/12/2020 7:00:53.109	1acpx2sbx0xab	0.0385
17/12/2020 7:00:53.109	cawuapm210xdx	0.0501
17/12/2020 7:00:53.109	4ub80a1tqz6hu	0.0309
17/12/2020 7:00:53.109	c59899tguwxhg	0.1413
17/12/2020 7:00:53.109	gqmk7j7bw8xks	0.0222
17/12/2020 7:00:53.109	4uz2s572dv7tu	0.3428
17/12/2020 7:00:53.109	8h5gakdbhv3xa	0.187
17/12/2020 7:00:53.109	4qb9yy8aq4xwt	0.022
17/12/2020 7:00:53.109	12jzzuz175asc	0.0316
17/12/2020 7:00:53.109	b8tcz88akmgss	0.0266
17/12/2020 7:00:53.109	934sgrbhdjk0h	0.495
17/12/2020 7:00:53.109	drqy371v2s17u	0.1227
17/12/2020 7:00:53.109	9xtwhtws1dcnm	0.0248
17/12/2020 7:00:53.109	57xncj0c4sydh	0.0753
17/12/2020 7:00:53.109	9zxx2vjuguad0	0.1594
17/12/2020 7:00:53.109	3yptstvcrzf4v	0.0341
17/12/2020 7:00:53.109	bnkm4pz1uu4dn	0.0294
17/12/2020 7:00:53.109	6s7c7f6wja610	0.0644
17/12/2020 7:00:53.109	0batg8t3fb0vf	0.0267
17/12/2020 7:00:53.109	b4bd37j1wq53g	2835.0099
17/12/2020 7:00:53.109	5abjddc64f59d	0.0339
17/12/2020 7:00:53.109	82r5a92wvk60t	0.0493
17/12/2020 7:00:53.109	5h7x3zk0sy61s	0.0476
17/12/2020 7:00:53.109	3cgajp8kh662m	0.0314
17/12/2020 7:00:53.109	2g515jqqd2z62	0.0267
17/12/2020 7:00:53.109	axaup137ru6k7	0.0336
17/12/2020 7:00:53.109	ft4y1p29ku76b	0.0381
17/12/2020 7:00:53.109	3zqk646c0847g	0.041
17/12/2020 7:00:53.109	84h3072k3qadx	0.0186
17/12/2020 7:00:53.109	1gfaj4z5hn1kf	0.069
17/12/2020 7:00:53.109	4ub80a1tqz6hu	0.0309
17/12/2020 7:00:53.109	bzk3zsqwjp2tx	0.0499
17/12/2020 7:00:53.109	5t39cam4481ns	0.0517
17/12/2020 7:00:53.109	cgygh3k21vvht	0
17/12/2020 7:00:53.109	cgygh3k21vvht	76.3305
17/12/2020 7:00:53.109	a2abym0k99336	0.0385
17/12/2020 7:00:53.109	9rhrjkwsfm07d	0.0126
17/12/2020 7:00:53.109	7c2zvqbjuuvnp	0.1697
17/12/2020 7:00:53.109	5q87hb83gxmcf	0.1196
17/12/2020 7:00:53.109	6qj2xst5028w4	30.1194
17/12/2020 7:00:53.109	6mtafmm4zk99y	0.2391
17/12/2020 7:00:53.109	9u4sccr0rjn3z	0.3254
17/12/2020 7:00:53.109	5j9850gt081r0	0.0769
17/12/2020 7:00:53.109	4wy3dz17zj9xs	0.1173
17/12/2020 7:00:53.109	5dutmx4bwdnn3	0.0965
17/12/2020 7:00:53.109	f4qjzjzd5w946	0
17/12/2020 7:00:53.109	f4qjzjzd5w946	0.2619
17/12/2020 7:00:53.109	bppzhhjtdd9u3	0.068
17/12/2020 7:00:53.109	d6vdfz3h64yv4	0.0294
17/12/2020 7:00:53.109	39tyrp4srnpmp	0.7406
17/12/2020 7:00:53.109	64sd5zr8bz9kv	0.1492
17/12/2020 7:00:53.109	g6cr3t5rgrfpv	0.0241
17/12/2020 7:00:53.109	a383wk803pw67	0.0205
17/12/2020 7:00:53.109	2w9uaymw3bdkf	0
17/12/2020 7:00:53.109	2w9uaymw3bdkf	0.479
17/12/2020 7:00:53.109	cdprwm9dxwvcx	282.7739
17/12/2020 7:00:53.109	chysv3mv9pxt0	0.0251
17/12/2020 7:00:53.109	d5jd9b2xct7xz	0.0227
17/12/2020 7:00:53.109	6wtyykw1wgqtk	0.0245
17/12/2020 7:00:53.109	5tgcpnhugwvxk	0.0205
17/12/2020 7:00:53.109	f4773f7pfhvzk	0.0123
17/12/2020 7:00:53.109	1zk36bz6k6wjj	0.0237
17/12/2020 7:00:53.109	gh919uwjtxqpa	0.0372
17/12/2020 7:00:53.109	6un4fhzg6qpr7	0.0285
17/12/2020 7:00:53.109	4h3348pnm3gs5	0.0258
17/12/2020 7:00:53.109	57xp70bzgsw8v	0.0851
17/12/2020 7:00:53.109	d7pmag5g2012y	0.0908
17/12/2020 7:00:53.109	5u7g54s63p4ts	5.71
17/12/2020 7:00:53.109	5u7g54s63p4ts	0
17/12/2020 7:00:53.109	3rvj4uv4ub0a7	0.0357
17/12/2020 7:00:53.109	5jtzs6g7070rv	0.0407
17/12/2020 7:00:53.109	gmpr5cvy0mnj6	0.2992
17/12/2020 7:00:53.109	adfg30mygy6aq	0.0196
17/12/2020 7:00:53.109	0kt0ugxbz20uz	0.1472
17/12/2020 7:00:53.109	cunbc14u1q10q	0.0446
17/12/2020 7:00:53.109	112kufssgz0ys	41078.6506
17/12/2020 7:00:53.109	a9jc82uvmjms8	0.0286
17/12/2020 7:00:53.109	gpzjg0dvgf1h3	0.1604
17/12/2020 7:00:53.109	4wyq04c56k1rs	0.0531
17/12/2020 7:00:53.109	cvvyhd7w0f266	0.0124
17/12/2020 7:00:53.109	dfp2v1af2f279	0.0329
17/12/2020 7:00:53.109	5fa2av4pf22c9	0.0422
17/12/2020 7:00:53.109	90g282k7yk2h0	0.0344
17/12/2020 7:00:53.109	d2r7x0cpj83xn	0.0236
17/12/2020 7:00:53.109	c9dvbc0r6f2yw	65.8381
17/12/2020 7:00:53.109	1gtkww1wga32r	0.0278
17/12/2020 7:00:53.109	c4m3y4n45q34w	0.0276
17/12/2020 7:00:53.109	gmu0gahy3fywd	0.024
17/12/2020 7:00:53.109	gq7yzd6cz83zt	0.1779
17/12/2020 7:00:53.109	6ypk6qmf3y3c6	0.0225
17/12/2020 7:00:53.109	fdwkj8kmqb244	0.0334
17/12/2020 7:00:53.109	9t1x2qx14rh4f	0.0371
17/12/2020 7:00:53.109	f25msnm76w1fj	0.0336
17/12/2020 7:00:53.109	d9dx53b6v5bqf	0.0922
17/12/2020 7:00:53.109	gvn7r67wg50gz	0.0326
17/12/2020 7:00:53.109	fbzqzh18v50sc	0.1428
17/12/2020 7:00:53.109	aqqf8fuwxd12x	0.077
17/12/2020 7:00:53.109	12jzzuz175asc	0.0326
17/12/2020 7:00:53.109	gmxrjrqnbk77q	0.0984
17/12/2020 7:00:53.109	1jfgwh7x0p1xa	0.0184
17/12/2020 7:00:53.109	dh739uf3fj224	0.1652
17/12/2020 7:00:53.109	1rm115h9j52a2	0.0299
17/12/2020 7:00:53.109	69f73djka87z1	0.0173
17/12/2020 7:00:53.109	5jkwn9a0k8yc6	0.0423
17/12/2020 7:00:53.109	g280xds40b3bx	0
17/12/2020 7:00:53.109	g280xds40b3bx	0.8116
17/12/2020 7:00:53.109	g1sv40mnnk0dh	0.935
17/12/2020 7:00:53.109	7bx98spvwfuyn	0.0367
17/12/2020 7:00:53.109	ft6jvskgmc8b8	0.0529
17/12/2020 7:00:53.109	3b4q05nvcp6kk	0.0451
17/12/2020 7:00:53.109	9pxb4vsawh8d9	0.0313
17/12/2020 7:00:53.109	gxjgpkacm973a	0.0301
17/12/2020 7:00:53.109	90gr8y7pr0t6h	0.097
17/12/2020 7:00:53.109	apfbzc3w8nt75	0.0252
17/12/2020 7:00:53.109	6t47kyv1x8t90	0.0345
17/12/2020 7:00:53.109	d6t02wrs5d682	0.0253
17/12/2020 7:00:53.109	dxpasuatbyqfd	0.2006
17/12/2020 7:00:53.109	1cp5k7y7d93uv	0.0319
17/12/2020 7:00:53.109	3yy03jwtjk2ma	0.0394
17/12/2020 7:00:53.109	739p2xx2caqcn	0.0298
17/12/2020 7:00:53.109	81zcuk2brvqfr	0.0177
17/12/2020 7:00:53.109	a77nfqdac6s94	0.0242
17/12/2020 7:00:53.109	dztfgu6xwpcp1	0.0327
17/12/2020 7:00:53.109	dk0t3a7urhuza	0.2458
17/12/2020 7:00:53.109	0fg9ya7wfpt1h	0.0219
17/12/2020 7:00:53.109	4g8z09jvbvfn2	0.0328
17/12/2020 7:00:53.109	596ptps8vuwf5	0.0203
17/12/2020 7:00:53.109	63gcw9usts3kw	0.021
17/12/2020 7:00:53.109	d5xru11srtwmm	0.0799
17/12/2020 7:00:53.109	70jm43c40px0s	0.0766
17/12/2020 7:00:53.109	94d0xp8nc5y74	0.0124
17/12/2020 7:00:53.109	7u244hmvbxycn	0.0338
17/12/2020 7:00:53.109	93v8qam1tpykx	0.0596
17/12/2020 7:00:53.109	2ddq3x5dv2hcy	0.2451
17/12/2020 7:00:53.109	6x6d2q9tsudby	0.0368
17/12/2020 7:00:53.109	3aycd942q8vr3	0.0273
17/12/2020 7:00:53.109	grh6akxa6xz99	0.0196
17/12/2020 7:00:53.109	2nqgfkxwvpzhf	0.1457
17/12/2020 7:00:53.109	8sr6qny5a5zpx	0.2328
17/12/2020 7:00:53.109	542y28xagpztg	0.0288
17/12/2020 7:00:53.109	63gvy6ty3zsk0	0.1411
17/12/2020 7:00:53.109	ffa60ugr2zyx8	110.9543
17/12/2020 7:00:53.109	fahznvpjvnysy	0.0336
17/12/2020 7:00:53.109	b16hakv47r5rd	0.0422
17/12/2020 7:00:53.109	d6vdfz3h64yv4	0.0295
17/12/2020 7:00:53.109	dhnjf7j0ryts0	0.0504
17/12/2020 7:00:53.109	cdbd4ay57819g	0.1748
17/12/2020 7:00:53.109	c81qp9vjq9nqt	0.0936
17/12/2020 7:00:53.109	0sfumtqdba0h8	0.227
17/12/2020 7:00:53.109	31n85bjxkw1ag	0.0574
17/12/2020 7:00:53.109	8cxsdvz7nk559	9.5534
17/12/2020 7:00:53.109	0facjs8vdmdwd	0.075
17/12/2020 7:00:53.109	66cb8w0c56sqq	0.0201
17/12/2020 7:00:53.109	1yvf5ksw3ygh9	0.0454
17/12/2020 7:00:53.109	btkpv7ckyxafy	0.1756
17/12/2020 7:00:53.109	5abjddc64f59d	0.0337
17/12/2020 7:00:53.109	4dx0mk2v8vbr4	0.0222
17/12/2020 7:00:53.109	0qwttskbw7d1s	26.9336
17/12/2020 7:00:53.109	2fjn26dctx7v6	0.0597
17/12/2020 7:00:53.109	81zcuk2brvqfr	0.0172
17/12/2020 7:00:53.109	42fjjvhnqmzrv	0.0281
17/12/2020 7:00:53.109	2fs42gqgg7znb	0.2932
17/12/2020 7:00:53.109	190t1qsvt8768	0.7029
17/12/2020 7:00:53.109	59vjj34vugaav	0.3008
17/12/2020 7:00:53.109	829s6jwww4vqv	0.2398
17/12/2020 7:00:53.109	6q3pqknamh795	0.0236
17/12/2020 7:00:53.109	8cxsdvz7nk559	9.4779
17/12/2020 7:00:53.109	54gx177tq761n	0.0293
17/12/2020 7:00:53.109	0mkc430zvc7fs	0.0183
17/12/2020 7:00:53.109	cf6s09j9wh7jm	0.0348
17/12/2020 7:00:53.109	0kxn8zx1svcbp	0.0803
17/12/2020 7:00:53.109	0kxn8zx1svcbp	0.1058
17/12/2020 7:00:53.109	54avczczjw7r3	0.0257
17/12/2020 7:00:53.109	fkmdwyzjukf27	0.0288
17/12/2020 7:00:53.109	bps5gpvk207us	1.3324
17/12/2020 7:00:53.109	ch8t72tsys7vx	0.0425
17/12/2020 7:00:53.109	8zxwtn8q68rwq	0.0249
17/12/2020 7:00:53.109	1g46wbv576j16	0.1159
17/12/2020 7:00:53.109	00jbg9h07hrzm	0.0546
17/12/2020 7:00:53.109	06gfrprr7w0r2	0.0534
17/12/2020 7:00:53.109	58v6v1078snsp	0.0713
17/12/2020 7:00:53.109	7s9rdn00t4s7t	0.0305
17/12/2020 7:00:53.109	fsy7czc42y0yv	0.0374
17/12/2020 7:00:53.109	9brjvc80w9xcj	0.8311
17/12/2020 7:00:53.109	7dx84rztp7w8q	0.0466
17/12/2020 7:00:53.109	aqf8gtuzu4sbd	0.0977
17/12/2020 7:00:53.109	38at81mk1390f	3.5762
17/12/2020 7:00:53.109	d91qnn3ngnsmd	0.0436
17/12/2020 7:00:53.109	9zg9qd9bm4spu	0.7148
17/12/2020 7:00:53.109	9u4sccr0rjn3z	0.3198
17/12/2020 7:00:53.109	fg63uaj793z7k	0.0566
17/12/2020 7:00:53.109	9790cxv75bdph	0.0211
17/12/2020 7:00:53.109	6nfxaxmvjagf8	0.094
17/12/2020 7:00:53.109	96xj36gd4aqjn	0.0947
17/12/2020 7:00:53.109	gnxj6wbdgjwus	0.0168
17/12/2020 7:00:53.109	b311nu64bc3ac	1.954
17/12/2020 7:00:53.109	2nr41pucpxtt2	0.0408
17/12/2020 7:00:53.109	f0h5rpzmhju11	0.2754
17/12/2020 7:00:53.109	dxy7bayhfju43	0.0239
17/12/2020 7:00:53.109	fgg0su12atubs	2409.941
17/12/2020 7:00:53.109	9pa5n01xzhn21	0.4754
17/12/2020 7:00:53.109	7sph7ycw3dudf	0.1742
17/12/2020 7:00:53.109	0cxa8c4b8qhhf	0.9074
17/12/2020 7:00:53.109	cd7g9tha7a6qx	0.0147
17/12/2020 7:00:53.109	gdhz78y24tvnz	0.0211
17/12/2020 7:00:53.109	4qfqsg79hfz97	0.0336
17/12/2020 7:00:53.109	486sq38kdr2sz	0.0274
17/12/2020 7:00:53.109	c59899tguwxhg	0.1435
17/12/2020 7:00:53.109	0batg8t3fb0vf	0.0269
17/12/2020 7:00:53.109	27c104aq5dadh	0.0402
17/12/2020 7:00:53.109	gqmk7j7bw8xks	0.022
17/12/2020 7:00:53.109	gpcudw4s0wrgx	0.1076
17/12/2020 7:00:53.109	4nxkbjdwu35dm	0.0323
17/12/2020 7:00:53.109	7zqtrcs17k0w1	0.1904
17/12/2020 7:00:53.109	8h5gakdbhv3xa	0.1899
17/12/2020 7:00:53.109	67ca9a3vat9sx	0.7353
17/12/2020 7:00:53.109	4qb9yy8aq4xwt	0.0223
17/12/2020 7:00:53.109	bnkm4pz1uu4dn	0.0295
17/12/2020 7:00:53.109	9nhy67k40bxpp	0.0241
17/12/2020 7:00:53.109	00hfr9ch8aysu	0.0238
17/12/2020 7:00:53.109	drqy371v2s17u	0.1267
17/12/2020 7:00:53.109	7x7cqr6q96z8m	1.4576
17/12/2020 7:00:53.109	5jkwn9a0k8yc6	0.0422
17/12/2020 7:00:53.109	95vd3k9jdbhss	0.3852
17/12/2020 7:00:53.109	7gqnr2npg3m9k	0
17/12/2020 7:00:53.109	7gqnr2npg3m9k	0.0822
17/12/2020 7:00:53.109	5w237z9tr46ub	7.2462
17/12/2020 7:00:53.109	444fj98gtr8x8	0.0249
17/12/2020 7:00:53.109	fdmwzy3g8vxx4	0.3006
17/12/2020 7:00:53.109	bvwh0hhh1zs0v	0.2762
17/12/2020 7:00:53.109	5bm6r37w0mtnu	0.0461
17/12/2020 7:00:53.109	1vck2vu6sc6ww	0.0359
17/12/2020 7:00:53.109	1nc6pbpsfc6xd	0.0196
